date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,walking,transit,driving,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guideline,foreign travel ban,cases,deaths,PopulationEstimate65+2017,CensusPopulation2010,#EligibleforMedicare2018,"MedicareEnrollment,AgedTot2017",#FTEHospitalTotal2017,"TotalM.D.'s,TotNon-FedandFed2017",PopMale<52010,PopFmle<52010,PopMale5-92010,PopFmle5-92010,PopMale10-142010,PopFmle10-142010,PopMale15-192010,PopFmle15-192010,PopMale20-242010,PopFmle20-242010,PopMale25-292010,PopFmle25-292010,PopMale30-342010,PopFmle30-342010,PopMale35-442010,PopFmle35-442010,PopMale45-542010,PopFmle45-542010,PopMale55-592010,PopFmle55-592010,PopMale60-642010,PopFmle60-642010,PopMale65-742010,PopFmle65-742010,PopMale75-842010,PopFmle75-842010,PopMale>842010,PopFmle>842010,forMask,notForMask
2/12/2020,0,0,0,0,0,0,0.127272727,0.090909091,0.160519481,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
2/13/2020,0,0,0,0,0,0,0.222727273,0.077272727,0.257987013,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
2/14/2020,0,0,0,0,0,0,0.468181818,0.136363636,0.492077922,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
2/15/2020,0.03,0.02,0.13,0.03,-0.01,0,0.490909091,-0.009090909,0.359935065,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
2/16/2020,0.07,0.03,0.3,0.03,0,-0.01,0.045454545,-0.172727273,0.029415584,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
2/17/2020,0.09,0.01,0.35,0.01,-0.25,0.05,0.077272727,0.022727273,0.130649351,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
2/18/2020,0.02,0.02,0.14,0.06,0.02,0,0.118181818,0.090909091,0.146818182,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
2/19/2020,0.04,0.02,0.14,0.07,0.01,0,0.136363636,0.036363636,0.191428571,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
2/20/2020,0.05,0.02,0.21,0.05,-0.01,0,0.236363636,0.045454545,0.246038961,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
2/21/2020,0.02,0.01,0.1,0.04,0,0,0.354545455,0.068181818,0.398181818,1,1,1,1,1,1,1,1,0,0,0.188007322,1,0.210688895,0.167758941,0.015400773,0.003163634,0.036383195,0.034911203,0.036177313,0.034798718,0.035825155,0.034366148,0.037121303,0.035090958,0.035913859,0.033326257,0.035295275,0.033540274,0.033201257,0.031988651,0.065100421,0.063574768,0.064910653,0.066901574,0.027951271,0.030757584,0.026119142,0.028786845,0.036956566,0.040936218,0.019982738,0.023906226,0.005903927,0.010272501,0.36,0.64
